id,item,itemLabel,parti,partiLabel,gender,genderLabel,birthDate
,http://www.wikidata.org/entity/Q1581043,Hans Letsch,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1924-03-31T00:00:00Z
,http://www.wikidata.org/entity/Q518734,André Gautier,http://www.wikidata.org/entity/Q667785,Liberal Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1924-08-26T00:00:00Z
,http://www.wikidata.org/entity/Q1466748,Fritz Hofmann,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1924-03-04T00:00:00Z
,http://www.wikidata.org/entity/Q1467924,Fritz Reimann,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1924-09-22T00:00:00Z
,http://www.wikidata.org/entity/Q3433775,Rudolf Reichling,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1924-09-23T00:00:00Z
,http://www.wikidata.org/entity/Q96317655,Ernst Huggenberger,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1924-07-15T00:00:00Z
,http://www.wikidata.org/entity/Q15621710,Josef Fischer,http://www.wikidata.org/entity/Q2145393,Republican Movement,http://www.wikidata.org/entity/Q6581097,male,1924-12-15T00:00:00Z
,http://www.wikidata.org/entity/Q15907120,Josef Ziegler,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1924-06-29T00:00:00Z
,http://www.wikidata.org/entity/Q1588110,Albert Rüttimann,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1925-01-26T00:00:00Z
,http://www.wikidata.org/entity/Q1600069,Heinz Bratschi,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1925-08-12T00:00:00Z
,http://www.wikidata.org/entity/Q2077982,Peter Sager,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1925-01-17T00:00:00Z
,http://www.wikidata.org/entity/Q2077982,Peter Sager,http://www.wikidata.org/entity/Q667785,Liberal Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1925-01-17T00:00:00Z
,http://www.wikidata.org/entity/Q2142973,Remigius Kaufmann,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1925-07-20T00:00:00Z
,http://www.wikidata.org/entity/Q2174671,Ruedi Schatz,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1925-02-20T00:00:00Z
,http://www.wikidata.org/entity/Q1712504,Julius Binder,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1925-02-12T00:00:00Z
,http://www.wikidata.org/entity/Q558027,Leon Schlumpf,http://www.wikidata.org/entity/Q151768,Conservative Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1925-02-03T00:00:00Z
,http://www.wikidata.org/entity/Q558027,Leon Schlumpf,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1925-02-03T00:00:00Z
,http://www.wikidata.org/entity/Q558027,Leon Schlumpf,http://www.wikidata.org/entity/Q681843,Democratic Party,http://www.wikidata.org/entity/Q6581097,male,1925-02-03T00:00:00Z
,http://www.wikidata.org/entity/Q43070736,Ueli Götsch,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1925-05-12T00:00:00Z
,http://www.wikidata.org/entity/Q56042636,Walter Zwingli,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1925-09-28T00:00:00Z
,http://www.wikidata.org/entity/Q1080499,Christian Jost,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1925-12-04T00:00:00Z
,http://www.wikidata.org/entity/Q1296392,Kurt Bürer,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1925-08-10T00:00:00Z
,http://www.wikidata.org/entity/Q1403315,Felix Auer,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1925-09-16T00:00:00Z
,http://www.wikidata.org/entity/Q3105689,Gilbert Duboule,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1925-01-26T00:00:00Z
,http://www.wikidata.org/entity/Q3219084,Laurent Butty,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1925-07-03T00:00:00Z
,http://www.wikidata.org/entity/Q99305250,Anton Scherer,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1925-11-03T00:00:00Z
,http://www.wikidata.org/entity/Q15452602,Kurt Müller,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1925-03-16T00:00:00Z
,http://www.wikidata.org/entity/Q15621600,Silvio Capitani,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1925-07-30T00:00:00Z
,http://www.wikidata.org/entity/Q16980198,Hans Schärli,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1925-07-15T00:00:00Z
,http://www.wikidata.org/entity/Q117808,Josi Meier,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581072,female,1926-08-31T00:00:00Z
,http://www.wikidata.org/entity/Q26837262,Amélia Christinat,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1926-02-06T00:00:00Z
,http://www.wikidata.org/entity/Q1603686,Helmut Hubacher,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1926-04-15T00:00:00Z
,http://www.wikidata.org/entity/Q2501360,Urs Schwarz,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1926-08-04T00:00:00Z
,http://www.wikidata.org/entity/Q43267685,Henri Schmitt,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1926-05-23T00:00:00Z
,http://www.wikidata.org/entity/Q1397310,Fred Rubi,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1926-10-12T00:00:00Z
,http://www.wikidata.org/entity/Q115538,Otto Stich,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1927-01-10T00:00:00Z
,http://www.wikidata.org/entity/Q1579749,Hans Georg Lüchinger,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1927-05-12T00:00:00Z
,http://www.wikidata.org/entity/Q1583212,Hans Wyer,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1927-01-07T00:00:00Z
,http://www.wikidata.org/entity/Q2149163,Richard Bäumlin,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1927-09-09T00:00:00Z
,http://www.wikidata.org/entity/Q1741835,Werner Martignoni,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1927-05-28T00:00:00Z
,http://www.wikidata.org/entity/Q1741835,Werner Martignoni,http://www.wikidata.org/entity/Q477228,"Party of Farmers, Traders and Independents",http://www.wikidata.org/entity/Q6581097,male,1927-05-28T00:00:00Z
,http://www.wikidata.org/entity/Q1245264,Doris Morf,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1927-09-17T00:00:00Z
,http://www.wikidata.org/entity/Q1360210,Ernst Sieber,http://www.wikidata.org/entity/Q667718,Evangelical People's Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1927-02-24T00:00:00Z
,http://www.wikidata.org/entity/Q3121772,Guy Fontanet,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1927-07-27T00:00:00Z
,http://www.wikidata.org/entity/Q18402639,Heinrich Schnyder,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1927-11-21T00:00:00Z
,http://www.wikidata.org/entity/Q99305344,Herbert Zehnder,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1927-04-05T00:00:00Z
,http://www.wikidata.org/entity/Q117058,Lilian Uchtenhagen,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1928-09-07T00:00:00Z
,http://www.wikidata.org/entity/Q119909,Geneviève Aubry,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1928-03-04T00:00:00Z
,http://www.wikidata.org/entity/Q1583903,Hansjürg Weder,http://www.wikidata.org/entity/Q550295,Ring of Independents,http://www.wikidata.org/entity/Q6581097,male,1928-08-10T00:00:00Z
,http://www.wikidata.org/entity/Q1684906,Jean-Jacques Cevey,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1928-06-23T00:00:00Z
,http://www.wikidata.org/entity/Q684900,Yann Richter,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1928-04-04T00:00:00Z
,http://www.wikidata.org/entity/Q684900,Yann Richter,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1928-04-25T00:00:00Z
,http://www.wikidata.org/entity/Q1298526,Heinz Allenspach,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1928-02-22T00:00:00Z
,http://www.wikidata.org/entity/Q1357796,Ernst Cincera,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1928-05-14T00:00:00Z
,http://www.wikidata.org/entity/Q1424069,Paul Wyss,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1928-07-07T00:00:00Z
,http://www.wikidata.org/entity/Q17410921,Marc-André Houmard,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1928-04-11T00:00:00Z
,http://www.wikidata.org/entity/Q1508883,Georges Eggenberger,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1928-09-22T00:00:00Z
,http://www.wikidata.org/entity/Q15906031,Daniel Müller,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1928-02-23T00:00:00Z
,http://www.wikidata.org/entity/Q16742793,Andreas Gerwig,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1928-11-10T00:00:00Z
,http://www.wikidata.org/entity/Q16980199,Arthur Schmid,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1928-01-25T00:00:00Z
,http://www.wikidata.org/entity/Q118702,Werner Vetterli,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1929-07-28T00:00:00Z
,http://www.wikidata.org/entity/Q1578179,Hans-Rudolf Nebiker,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1929-10-10T00:00:00Z
,http://www.wikidata.org/entity/Q1685173,Jean-Pierre Berger,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1929-01-01T00:00:00Z
,http://www.wikidata.org/entity/Q1692097,Valentine Friedli,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1929-04-06T00:00:00Z
,http://www.wikidata.org/entity/Q2475610,Ulrich Bremi,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1929-11-06T00:00:00Z
,http://www.wikidata.org/entity/Q1311320,Max Chopard,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1929-11-23T00:00:00Z
,http://www.wikidata.org/entity/Q1340658,Vital Darbellay,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1929-05-19T00:00:00Z
,http://www.wikidata.org/entity/Q1341412,Willi Neuenschwander,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1929-09-21T00:00:00Z
,http://www.wikidata.org/entity/Q1437458,Jean Wilhelm,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1929-01-22T00:00:00Z
,http://www.wikidata.org/entity/Q1437493,Reinhard Müller,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1929-04-22T00:00:00Z
,http://www.wikidata.org/entity/Q1437493,Reinhard Müller,http://www.wikidata.org/entity/Q477228,"Party of Farmers, Traders and Independents",http://www.wikidata.org/entity/Q6581097,male,1929-04-22T00:00:00Z
,http://www.wikidata.org/entity/Q1522426,Gianfranco Cotti,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1929-11-03T00:00:00Z
,http://www.wikidata.org/entity/Q1529799,Paul-René Martin,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1929-10-17T00:00:00Z
,http://www.wikidata.org/entity/Q15454616,Heinrich Ott,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1929-09-01T00:00:00Z
,http://www.wikidata.org/entity/Q119399,Jean-Jacques Hegg,http://www.wikidata.org/entity/Q660046,Swiss Democrats,http://www.wikidata.org/entity/Q6581097,male,1930-11-10T00:00:00Z
,http://www.wikidata.org/entity/Q121855,Herbert Maeder,http://www.wikidata.org/entity/Q327591,independent politician,http://www.wikidata.org/entity/Q6581097,male,1930-02-03T00:00:00Z
,http://www.wikidata.org/entity/Q122409,Bruno Hunziker,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1930-02-10T00:00:00Z
,http://www.wikidata.org/entity/Q1583965,Hanspeter Fischer,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1930-07-03T00:00:00Z
,http://www.wikidata.org/entity/Q1583965,Hanspeter Fischer,http://www.wikidata.org/entity/Q477228,"Party of Farmers, Traders and Independents",http://www.wikidata.org/entity/Q6581097,male,1930-07-03T00:00:00Z
,http://www.wikidata.org/entity/Q2078432,Peter Spälti,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1930-10-12T00:00:00Z
,http://www.wikidata.org/entity/Q1720992,Theo Fischer,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1930-02-15T00:00:00Z
,http://www.wikidata.org/entity/Q55563358,Hansjörg Braunschweig,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1930-01-08T00:00:00Z
,http://www.wikidata.org/entity/Q1359563,Ernst Mühlemann,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1930-06-17T00:00:00Z
,http://www.wikidata.org/entity/Q1508816,Georges Breny,http://www.wikidata.org/entity/Q660046,Swiss Democrats,http://www.wikidata.org/entity/Q6581097,male,1930-06-24T00:00:00Z
,http://www.wikidata.org/entity/Q76368904,Georg Stucky,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1930-10-06T00:00:00Z
,http://www.wikidata.org/entity/Q116380,Hedi Lang,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1931-10-30T00:00:00Z
,http://www.wikidata.org/entity/Q119427,Paul Schmidhalter,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1931-01-12T00:00:00Z
,http://www.wikidata.org/entity/Q119955,Jacques Neirynck,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1931-08-17T00:00:00Z
,http://www.wikidata.org/entity/Q19502703,Jean-François Aubert,http://www.wikidata.org/entity/Q667785,Liberal Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1931-05-11T00:00:00Z
,http://www.wikidata.org/entity/Q23992788,Karl Schnyder,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1931-08-23T00:00:00Z
,http://www.wikidata.org/entity/Q23992788,Karl Schnyder,http://www.wikidata.org/entity/Q1186111,Q1186111,http://www.wikidata.org/entity/Q6581097,male,1931-08-23T00:00:00Z
,http://www.wikidata.org/entity/Q1582624,Hans Steffen,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1931-09-29T00:00:00Z
,http://www.wikidata.org/entity/Q1666043,Urs Hauenstein,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1931-10-02T00:00:00Z
,http://www.wikidata.org/entity/Q1685180,Jean-Pierre Bonny,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1931-06-20T00:00:00Z
,http://www.wikidata.org/entity/Q1889177,Manfred Aregger,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1931-01-27T00:00:00Z
,http://www.wikidata.org/entity/Q2076596,Bernhard Müller,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1931-04-16T00:00:00Z
,http://www.wikidata.org/entity/Q522249,André Perey,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1931-11-06T00:00:00Z
,http://www.wikidata.org/entity/Q3553595,Valentin Oehen,http://www.wikidata.org/entity/Q660046,Swiss Democrats,http://www.wikidata.org/entity/Q6581097,male,1931-06-26T00:00:00Z
,http://www.wikidata.org/entity/Q3553595,Valentin Oehen,http://www.wikidata.org/entity/Q10594788,Q10594788,http://www.wikidata.org/entity/Q6581097,male,1931-06-26T00:00:00Z
,http://www.wikidata.org/entity/Q1509730,Ulrich Gadient,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1931-07-24T00:00:00Z
,http://www.wikidata.org/entity/Q78060164,Pierre de Chastonay,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1931-06-20T00:00:00Z
,http://www.wikidata.org/entity/Q117884,Walter Renschler,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1932-04-20T00:00:00Z
,http://www.wikidata.org/entity/Q120671,François Jeanneret,http://www.wikidata.org/entity/Q667785,Liberal Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1932-10-10T00:00:00Z
,http://www.wikidata.org/entity/Q22304804,Hans Ulrich Baumberger,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1932-04-07T00:00:00Z
,http://www.wikidata.org/entity/Q1669451,Pierre Gassmann,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1932-12-16T00:00:00Z
,http://www.wikidata.org/entity/Q1912425,Max Dünki,http://www.wikidata.org/entity/Q667718,Evangelical People's Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1932-06-05T00:00:00Z
,http://www.wikidata.org/entity/Q1379484,Eva Segmüller,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581072,female,1932-01-21T00:00:00Z
,http://www.wikidata.org/entity/Q1397521,Titus Giger,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1932-02-04T00:00:00Z
,http://www.wikidata.org/entity/Q3420956,Raymond Junod,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1932-10-10T00:00:00Z
,http://www.wikidata.org/entity/Q1518805,Martin Bundi,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1932-10-19T00:00:00Z
,http://www.wikidata.org/entity/Q15854426,Wilfried Naegeli,http://www.wikidata.org/entity/Q2145393,Republican Movement,http://www.wikidata.org/entity/Q6581097,male,1932-02-14T00:00:00Z
,http://www.wikidata.org/entity/Q85638094,Kurt Meyer,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1932-06-20T00:00:00Z
,http://www.wikidata.org/entity/Q115559,Arnold Koller,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1933-08-29T00:00:00Z
,http://www.wikidata.org/entity/Q115611,René Felber,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1933-03-14T00:00:00Z
,http://www.wikidata.org/entity/Q117661,Jacques Martin,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1933-05-11T00:00:00Z
,http://www.wikidata.org/entity/Q125524,Beda Humbel,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1933-11-20T00:00:00Z
,http://www.wikidata.org/entity/Q23008621,Hanspeter Seiler,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1933-09-09T00:00:00Z
,http://www.wikidata.org/entity/Q1581289,Hans Meier,http://www.wikidata.org/entity/Q659739,Green Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1933-05-19T00:00:00Z
,http://www.wikidata.org/entity/Q1582811,Hans Uhlmann,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1933-11-11T00:00:00Z
,http://www.wikidata.org/entity/Q3565689,Walter Biel,http://www.wikidata.org/entity/Q550295,Ring of Independents,http://www.wikidata.org/entity/Q6581097,male,1933-07-20T00:00:00Z
,http://www.wikidata.org/entity/Q116504,Jean-François Leuba,http://www.wikidata.org/entity/Q667785,Liberal Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1934-07-16T00:00:00Z
,http://www.wikidata.org/entity/Q120100,Jean Henri Dunant,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1934-11-12T00:00:00Z
,http://www.wikidata.org/entity/Q123706,Jean Ziegler,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1934-04-19T00:00:00Z
,http://www.wikidata.org/entity/Q35980455,Rémy Scheurer,http://www.wikidata.org/entity/Q667785,Liberal Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1934-03-11T00:00:00Z
,http://www.wikidata.org/entity/Q1678949,Jakob Bürgi,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1934-09-06T00:00:00Z
,http://www.wikidata.org/entity/Q1711080,Judith Stamm,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581072,female,1934-02-25T00:00:00Z
,http://www.wikidata.org/entity/Q2582049,Willy Loretan,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1934-06-15T00:00:00Z
,http://www.wikidata.org/entity/Q16054374,Andreas Müller,http://www.wikidata.org/entity/Q550295,Ring of Independents,http://www.wikidata.org/entity/Q6581097,male,1934-02-12T00:00:00Z
,http://www.wikidata.org/entity/Q121324,Guido A. Zäch,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1935-10-01T00:00:00Z
,http://www.wikidata.org/entity/Q21509161,Ursula Mauch,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581072,female,1935-03-29T00:00:00Z
,http://www.wikidata.org/entity/Q1877638,Luregn Mathias Cavelty,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1935-04-01T00:00:00Z
,http://www.wikidata.org/entity/Q2039182,Otto Hess,http://www.wikidata.org/entity/Q385258,Swiss People's Party,http://www.wikidata.org/entity/Q6581097,male,1935-03-18T00:00:00Z
,http://www.wikidata.org/entity/Q67203390,Hugo Wick,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1935-09-12T00:00:00Z
,http://www.wikidata.org/entity/Q3092294,Félicien Morel,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1935-03-04T00:00:00Z
,http://www.wikidata.org/entity/Q5442353,Felix Walker,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1935-03-05T00:00:00Z
,http://www.wikidata.org/entity/Q5442353,Felix Walker,http://www.wikidata.org/entity/Q659461,Christian Democratic People's Party,http://www.wikidata.org/entity/Q6581097,male,1935-03-06T00:00:00Z
,http://www.wikidata.org/entity/Q15454545,Hans Schmid,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1935-08-08T00:00:00Z
,http://www.wikidata.org/entity/Q115540,Jean-Pascal Delamuraz,http://www.wikidata.org/entity/Q13850128,Free Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1936-04-01T00:00:00Z
,http://www.wikidata.org/entity/Q119896,Michel Béguelin,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1936-08-01T00:00:00Z
,http://www.wikidata.org/entity/Q120924,Werner Carobbio,http://www.wikidata.org/entity/Q303745,Social Democratic Party of Switzerland,http://www.wikidata.org/entity/Q6581097,male,1936-11-10T00:00:00Z
